Group ID,Group Name,Products,Prices
604,Base Set,https://tcgcsv.com/tcgplayer/3/604/products,https://tcgcsv.com/tcgplayer/3/604/prices
605,Base Set 2,https://tcgcsv.com/tcgplayer/3/605/products,https://tcgcsv.com/tcgplayer/3/605/prices
609,DP Training Kit 1 Blue,https://tcgcsv.com/tcgplayer/3/609/products,https://tcgcsv.com/tcgplayer/3/609/prices
610,DP Training Kit 1 Gold,https://tcgcsv.com/tcgplayer/3/610/products,https://tcgcsv.com/tcgplayer/3/610/prices
630,Fossil,https://tcgcsv.com/tcgplayer/3/630/products,https://tcgcsv.com/tcgplayer/3/630/prices
635,Jungle,https://tcgcsv.com/tcgplayer/3/635/products,https://tcgcsv.com/tcgplayer/3/635/prices
648,Southern Islands,https://tcgcsv.com/tcgplayer/3/648/products,https://tcgcsv.com/tcgplayer/3/648/prices
1367,Rising Rivals,https://tcgcsv.com/tcgplayer/3/1367/products,https://tcgcsv.com/tcgplayer/3/1367/prices
1368,Mysterious Treasures,https://tcgcsv.com/tcgplayer/3/1368/products,https://tcgcsv.com/tcgplayer/3/1368/prices
1369,Stormfront,https://tcgcsv.com/tcgplayer/3/1369/products,https://tcgcsv.com/tcgplayer/3/1369/prices
1370,Plasma Blast,https://tcgcsv.com/tcgplayer/3/1370/products,https://tcgcsv.com/tcgplayer/3/1370/prices
1372,Skyridge,https://tcgcsv.com/tcgplayer/3/1372/products,https://tcgcsv.com/tcgplayer/3/1372/prices
1373,Team Rocket,https://tcgcsv.com/tcgplayer/3/1373/products,https://tcgcsv.com/tcgplayer/3/1373/prices
1374,Legendary Collection,https://tcgcsv.com/tcgplayer/3/1374/products,https://tcgcsv.com/tcgplayer/3/1374/prices
1375,Expedition,https://tcgcsv.com/tcgplayer/3/1375/products,https://tcgcsv.com/tcgplayer/3/1375/prices
1376,Dragon,https://tcgcsv.com/tcgplayer/3/1376/products,https://tcgcsv.com/tcgplayer/3/1376/prices
1377,Team Magma vs Team Aqua,https://tcgcsv.com/tcgplayer/3/1377/products,https://tcgcsv.com/tcgplayer/3/1377/prices
1378,Legend Maker,https://tcgcsv.com/tcgplayer/3/1378/products,https://tcgcsv.com/tcgplayer/3/1378/prices
1379,Holon Phantoms,https://tcgcsv.com/tcgplayer/3/1379/products,https://tcgcsv.com/tcgplayer/3/1379/prices
1380,Secret Wonders,https://tcgcsv.com/tcgplayer/3/1380/products,https://tcgcsv.com/tcgplayer/3/1380/prices
1381,Triumphant,https://tcgcsv.com/tcgplayer/3/1381/products,https://tcgcsv.com/tcgplayer/3/1381/prices
1382,Plasma Freeze,https://tcgcsv.com/tcgplayer/3/1382/products,https://tcgcsv.com/tcgplayer/3/1382/prices
1383,Power Keepers,https://tcgcsv.com/tcgplayer/3/1383/products,https://tcgcsv.com/tcgplayer/3/1383/prices
1384,Supreme Victors,https://tcgcsv.com/tcgplayer/3/1384/products,https://tcgcsv.com/tcgplayer/3/1384/prices
1385,Noble Victories,https://tcgcsv.com/tcgplayer/3/1385/products,https://tcgcsv.com/tcgplayer/3/1385/prices
1386,Dark Explorers,https://tcgcsv.com/tcgplayer/3/1386/products,https://tcgcsv.com/tcgplayer/3/1386/prices
1387,XY Base Set,https://tcgcsv.com/tcgplayer/3/1387/products,https://tcgcsv.com/tcgplayer/3/1387/prices
1389,Neo Revelation,https://tcgcsv.com/tcgplayer/3/1389/products,https://tcgcsv.com/tcgplayer/3/1389/prices
1390,Majestic Dawn,https://tcgcsv.com/tcgplayer/3/1390/products,https://tcgcsv.com/tcgplayer/3/1390/prices
1391,Arceus,https://tcgcsv.com/tcgplayer/3/1391/products,https://tcgcsv.com/tcgplayer/3/1391/prices
1392,Sandstorm,https://tcgcsv.com/tcgplayer/3/1392/products,https://tcgcsv.com/tcgplayer/3/1392/prices
1393,Ruby and Sapphire,https://tcgcsv.com/tcgplayer/3/1393/products,https://tcgcsv.com/tcgplayer/3/1393/prices
